96# Number of electrodes
# x z
   5	   6	  10	  11	21.26	0.0588476
   6	   7	  11	  12	22.14	0.0576286
   7	   8	  12	  13	25.24	0.0541714
   8	   9	  13	  14	17.98	0.0638919
   9	  10	  14	  15	19.33	0.0614779
  10	  11	  15	  16	25.03	0.0542445
  11	  12	  16	  17	26.06	0.0532236
  12	  13	  17	  18	35.45	0.0469865
  13	  14	  18	  19	38.83	0.045581
  14	  15	  19	  20	30.54	0.0497091
  15	  16	  20	  21	32.45	0.0484981
  16	  17	  21	  22	41.73	0.0443115
  17	  18	  22	  23	32.90	0.0481962
  18	  19	  23	  24	34.21	0.0474731
  19	  20	  24	  25	22.79	0.0560947
  20	  21	  25	  26	26.27	0.0526587
  21	  22	  26	  27	27.12	0.0519188
  22	  23	  27	  28	20.00	0.0597219
  23	  24	  28	  29	26.19	0.0526637
  24	  25	  29	  30	30.21	0.0496211
  25	  26	  30	  31	23.49	0.055138
  26	  27	  31	  32	25.58	0.0531927
  27	  28	  32	  33	19.96	0.0596123
  28	  29	  33	  34	19.70	0.0598884
  29	  30	  34	  35	21.69	0.0572105
  30	  31	  35	  36	13.56	0.0736261
  31	  32	  36	  37	17.40	0.0637417
  32	  33	  37	  38	21.69	0.0571321
  33	  34	  38	  39	28.20	0.0509172
  34	  35	  39	  40	29.51	0.0499139
  35	  36	  40	  41	27.18	0.051538
  36	  37	  41	  42	28.78	0.0504362
  37	  38	  42	  43	17.66	0.0631795
  38	  39	  43	  44	26.56	0.0519765
  39	  40	  44	  45	17.84	0.0627958
  40	  41	  45	  46	24.57	0.0538126
  41	  42	  46	  47	38.98	0.0449876
  42	  43	  47	  48	35.92	0.0462405
  43	  44	  48	  49	65.14	0.0389555
  44	  45	  49	  50	46.34	0.0425887
  45	  46	  50	  51	39.20	0.0449162
  46	  47	  51	  52	37.40	0.0455151
  47	  48	  52	  53	23.63	0.0546143
  48	  49	  53	  54	25.28	0.0530612
  49	  50	  54	  55	24.75	0.0534663
  50	  51	  55	  56	23.18	0.0550169
  51	  52	  56	  57	23.37	0.0547779
  52	  53	  57	  58	21.78	0.0565867
  53	  54	  58	  59	16.54	0.0649552
